,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
1914,"epsp      0.845446
sec       apic_114
loc            0.5
weight      0.0009
dtype: object",0.845445662519495,apic_114,0.0009,./grid_batch,grid_search_01914
1915,"epsp      0.816137
sec       apic_115
loc            0.5
weight      0.0009
dtype: object",0.8161369072128081,apic_115,0.0009,./grid_batch,grid_search_01915
1916,"epsp      0.810722
sec       apic_116
loc            0.5
weight      0.0009
dtype: object",0.8107217721388901,apic_116,0.0009,./grid_batch,grid_search_01916
1917,"epsp      0.795782
sec       apic_117
loc            0.5
weight      0.0009
dtype: object",0.7957822169325791,apic_117,0.0009,./grid_batch,grid_search_01917
1918,"epsp      0.688074
sec       apic_118
loc            0.5
weight      0.0009
dtype: object",0.6880744450270411,apic_118,0.0009,./grid_batch,grid_search_01918
1919,"epsp      0.677496
sec       apic_119
loc            0.5
weight      0.0009
dtype: object",0.6774964306576551,apic_119,0.0009,./grid_batch,grid_search_01919
1920,"epsp      0.685771
sec        apic_12
loc            0.5
weight      0.0009
dtype: object",0.6857706893891871,apic_12,0.0009,./grid_batch,grid_search_01920
1921,"epsp       0.72599
sec       apic_120
loc            0.5
weight      0.0009
dtype: object",0.7259899032597441,apic_120,0.0009,./grid_batch,grid_search_01921
1922,"epsp      0.739144
sec       apic_121
loc            0.5
weight      0.0009
dtype: object",0.739143879781011,apic_121,0.0009,./grid_batch,grid_search_01922
1923,"epsp      0.775763
sec       apic_122
loc            0.5
weight      0.0009
dtype: object",0.7757626350334871,apic_122,0.0009,./grid_batch,grid_search_01923
1924,"epsp      0.621974
sec        apic_13
loc            0.5
weight      0.0009
dtype: object",0.6219738995667391,apic_13,0.0009,./grid_batch,grid_search_01924
1925,"epsp      0.648122
sec        apic_14
loc            0.5
weight      0.0009
dtype: object",0.648122207852807,apic_14,0.0009,./grid_batch,grid_search_01925
1926,"epsp      0.596188
sec        apic_15
loc            0.5
weight      0.0009
dtype: object",0.596188113708848,apic_15,0.0009,./grid_batch,grid_search_01926
1927,"epsp      0.623355
sec        apic_16
loc            0.5
weight      0.0009
dtype: object",0.62335475921796,apic_16,0.0009,./grid_batch,grid_search_01927
1928,"epsp      0.729605
sec        apic_17
loc            0.5
weight      0.0009
dtype: object",0.72960472282358,apic_17,0.0009,./grid_batch,grid_search_01928
1929,"epsp      0.66236
sec       apic_18
loc           0.5
weight     0.0009
dtype: object",0.662360130116709,apic_18,0.0009,./grid_batch,grid_search_01929
1930,"epsp      0.618933
sec        apic_19
loc            0.5
weight      0.0009
dtype: object",0.6189331683968641,apic_19,0.0009,./grid_batch,grid_search_01930
1931,"epsp      0.716255
sec         apic_2
loc            0.5
weight      0.0009
dtype: object",0.7162554528152181,apic_2,0.0009,./grid_batch,grid_search_01931
1932,"epsp      0.611865
sec        apic_20
loc            0.5
weight      0.0009
dtype: object",0.61186503115303,apic_20,0.0009,./grid_batch,grid_search_01932
1933,"epsp      0.590288
sec        apic_21
loc            0.5
weight      0.0009
dtype: object",0.590288320767228,apic_21,0.0009,./grid_batch,grid_search_01933
1934,"epsp      0.504826
sec        apic_22
loc            0.5
weight      0.0009
dtype: object",0.504825659630725,apic_22,0.0009,./grid_batch,grid_search_01934
1935,"epsp      0.51084
sec       apic_23
loc           0.5
weight     0.0009
dtype: object",0.5108395065715,apic_23,0.0009,./grid_batch,grid_search_01935
1936,"epsp      0.603017
sec        apic_24
loc            0.5
weight      0.0009
dtype: object",0.6030167335878921,apic_24,0.0009,./grid_batch,grid_search_01936
1937,"epsp      0.547606
sec        apic_25
loc            0.5
weight      0.0009
dtype: object",0.547605796937375,apic_25,0.0009,./grid_batch,grid_search_01937
1938,"epsp      0.539133
sec        apic_26
loc            0.5
weight      0.0009
dtype: object",0.5391326089561801,apic_26,0.0009,./grid_batch,grid_search_01938
1939,"epsp      0.601202
sec        apic_27
loc            0.5
weight      0.0009
dtype: object",0.6012019824111831,apic_27,0.0009,./grid_batch,grid_search_01939
1940,"epsp      0.546349
sec        apic_28
loc            0.5
weight      0.0009
dtype: object",0.5463485498236761,apic_28,0.0009,./grid_batch,grid_search_01940
1941,"epsp      0.54683
sec       apic_29
loc           0.5
weight     0.0009
dtype: object",0.5468295068729531,apic_29,0.0009,./grid_batch,grid_search_01941
1942,"epsp      0.808529
sec         apic_3
loc            0.5
weight      0.0009
dtype: object",0.8085291113038261,apic_3,0.0009,./grid_batch,grid_search_01942
1943,"epsp      0.602251
sec        apic_30
loc            0.5
weight      0.0009
dtype: object",0.6022508136387611,apic_30,0.0009,./grid_batch,grid_search_01943
1944,"epsp      0.565835
sec        apic_31
loc            0.5
weight      0.0009
dtype: object",0.5658350255982181,apic_31,0.0009,./grid_batch,grid_search_01944
1945,"epsp      0.515207
sec        apic_32
loc            0.5
weight      0.0009
dtype: object",0.51520723228208,apic_32,0.0009,./grid_batch,grid_search_01945
1946,"epsp      0.501982
sec        apic_33
loc            0.5
weight      0.0009
dtype: object",0.5019824366231941,apic_33,0.0009,./grid_batch,grid_search_01946
1947,"epsp      0.554902
sec        apic_34
loc            0.5
weight      0.0009
dtype: object",0.5549022837858361,apic_34,0.0009,./grid_batch,grid_search_01947
1948,"epsp      0.481819
sec        apic_35
loc            0.5
weight      0.0009
dtype: object",0.48181882251684205,apic_35,0.0009,./grid_batch,grid_search_01948
1949,"epsp      0.514666
sec        apic_36
loc            0.5
weight      0.0009
dtype: object",0.5146659023566821,apic_36,0.0009,./grid_batch,grid_search_01949
1950,"epsp      0.434759
sec        apic_37
loc            0.5
weight      0.0009
dtype: object",0.43475879641201204,apic_37,0.0009,./grid_batch,grid_search_01950
1951,"epsp      0.489651
sec        apic_38
loc            0.5
weight      0.0009
dtype: object",0.48965080363782904,apic_38,0.0009,./grid_batch,grid_search_01951
1952,"epsp      0.421718
sec        apic_39
loc            0.5
weight      0.0009
dtype: object",0.42171796854536503,apic_39,0.0009,./grid_batch,grid_search_01952
1953,"epsp      0.654425
sec         apic_4
loc            0.5
weight      0.0009
dtype: object",0.6544249456940741,apic_4,0.0009,./grid_batch,grid_search_01953
1954,"epsp      0.48046
sec       apic_40
loc           0.5
weight     0.0009
dtype: object",0.48045974254391405,apic_40,0.0009,./grid_batch,grid_search_01954
1955,"epsp      0.469956
sec        apic_41
loc            0.5
weight      0.0009
dtype: object",0.46995572326872503,apic_41,0.0009,./grid_batch,grid_search_01955
1956,"epsp      0.45496
sec       apic_42
loc           0.5
weight     0.0009
dtype: object",0.45496022454824403,apic_42,0.0009,./grid_batch,grid_search_01956
1957,"epsp      0.370317
sec        apic_43
loc            0.5
weight      0.0009
dtype: object",0.370317385875964,apic_43,0.0009,./grid_batch,grid_search_01957
1958,"epsp      0.303778
sec        apic_44
loc            0.5
weight      0.0009
dtype: object",0.30377835176810203,apic_44,0.0009,./grid_batch,grid_search_01958
1959,"epsp      0.303778
sec        apic_45
loc            0.5
weight      0.0009
dtype: object",0.303778301541896,apic_45,0.0009,./grid_batch,grid_search_01959
1960,"epsp      0.336923
sec        apic_46
loc            0.5
weight      0.0009
dtype: object",0.336923402111835,apic_46,0.0009,./grid_batch,grid_search_01960
1961,"epsp      0.394501
sec        apic_47
loc            0.5
weight      0.0009
dtype: object",0.39450084593705903,apic_47,0.0009,./grid_batch,grid_search_01961
1962,"epsp      0.260302
sec        apic_48
loc            0.5
weight      0.0009
dtype: object",0.260301961861827,apic_48,0.0009,./grid_batch,grid_search_01962
1963,"epsp      0.164451
sec        apic_49
loc            0.5
weight      0.0009
dtype: object",0.164451437786368,apic_49,0.0009,./grid_batch,grid_search_01963
1964,"epsp      0.771455
sec         apic_5
loc            0.5
weight      0.0009
dtype: object",0.7714551506475971,apic_5,0.0009,./grid_batch,grid_search_01964
1965,"epsp      0.164452
sec        apic_50
loc            0.5
weight      0.0009
dtype: object",0.164451536114142,apic_50,0.0009,./grid_batch,grid_search_01965
1966,"epsp      0.201261
sec        apic_51
loc            0.5
weight      0.0009
dtype: object",0.20126144166515303,apic_51,0.0009,./grid_batch,grid_search_01966
1967,"epsp      0.467094
sec        apic_52
loc            0.5
weight      0.0009
dtype: object",0.467094237311002,apic_52,0.0009,./grid_batch,grid_search_01967
1968,"epsp      0.424665
sec        apic_53
loc            0.5
weight      0.0009
dtype: object",0.42466528142240606,apic_53,0.0009,./grid_batch,grid_search_01968
1969,"epsp      0.441865
sec        apic_54
loc            0.5
weight      0.0009
dtype: object",0.441865286768347,apic_54,0.0009,./grid_batch,grid_search_01969
1970,"epsp      0.410695
sec        apic_55
loc            0.5
weight      0.0009
dtype: object",0.41069539901766905,apic_55,0.0009,./grid_batch,grid_search_01970
1971,"epsp      0.386133
sec        apic_56
loc            0.5
weight      0.0009
dtype: object",0.38613293520242503,apic_56,0.0009,./grid_batch,grid_search_01971
1972,"epsp      0.318146
sec        apic_57
loc            0.5
weight      0.0009
dtype: object",0.318145595709083,apic_57,0.0009,./grid_batch,grid_search_01972
1973,"epsp      0.322535
sec        apic_58
loc            0.5
weight      0.0009
dtype: object",0.322534799383475,apic_58,0.0009,./grid_batch,grid_search_01973
1974,"epsp      0.38389
sec       apic_59
loc           0.5
weight     0.0009
dtype: object",0.38389027788954805,apic_59,0.0009,./grid_batch,grid_search_01974
